gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2755610009	237	3	226	4.7e-103	329.4	TIGR02154	phosphate regulon transcriptional regulatory protein PhoB
2755610010	451	90	427	5.4e-116	373.2	TIGR02966	phosphate regulon sensor kinase PhoR
2755610011	457	13	410	9.9e-70	221.3	TIGR00797	putative efflux protein, MATE family
2755610013	84	1	82	1.2e-22	66.1	TIGR00105	ribosomal protein L31
2755610014	421	1	419	0.0e+00	676.2	TIGR00767	transcription termination factor Rho
2755610015	110	9	109	3.3e-42	129	TIGR01068	thioredoxin
2755610019	687	3	361	2.2e-124	401.2	TIGR02397	DNA polymerase III, subunit gamma and tau
2755610020	110	1	105	1.5e-36	110.9	TIGR00103	DNA-binding protein, YbaB/EbfC family
2755610021	196	1	196	8.1e-73	230.1	TIGR00615	recombination protein RecR
2755610027	258	3	257	2.0e-103	331.1	TIGR03413	hydroxyacylglutathione hydrolase
2755610030	387	45	367	9.4e-82	260.5	TIGR01730	RND family efflux transporter, MFP subunit
2755610031	1054	3	1033	0.0e+00	610.7	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2755610033	423	193	330	1.2e-37	115.3	TIGR00177	molybdenum cofactor synthesis domain
2755610034	203	7	198	6.4e-68	214.5	TIGR02665	molybdenum cofactor guanylyltransferase, proteobacterial
2755610035	368	28	368	2.7e-119	384	TIGR02666	molybdenum cofactor biosynthesis protein A, bacterial
2755610039	729	5	690	0.0e+00	887.7	TIGR01104	vacuolar-type H(+)-translocating pyrophosphatase
2755610042	554	269	542	7.8e-65	204.5	TIGR00552	NAD+ synthetase
2755610044	195	5	182	9.8e-64	201.4	TIGR00730	TIGR00730 family protein
2755610044	195	6	147	1.2e-14	41.2	TIGR00725	TIGR00725 family protein
2755610049	188	5	181	3.0e-25	74.8	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2755610050	595	26	592	0.0e+00	823.3	TIGR00118	acetolactate synthase, large subunit, biosynthetic type
2755610051	163	1	158	1.0e-66	209.8	TIGR00119	acetolactate synthase, small subunit
2755610052	338	14	328	0.0e+00	436	TIGR00465	ketol-acid reductoisomerase
2755610053	273	34	197	5.1e-40	123.2	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2755610054	490	1	477	0.0e+00	662.2	TIGR00973	2-isopropylmalate synthase, bacterial type
2755610058	248	36	233	5.3e-57	178.5	TIGR00667	leucyl/phenylalanyl-tRNA--protein transferase
2755610085	498	367	416	5.2e-23	68.1	TIGR01954	transcription termination factor NusA, C-terminal duplication
2755610085	498	4	345	2.3e-122	395.2	TIGR01953	transcription termination factor NusA
2755610086	953	368	953	0.0e+00	874.5	TIGR00487	translation initiation factor IF-2
2755610086	953	454	614	1.6e-35	109.3	TIGR00231	small GTP-binding protein domain
2755610087	121	5	116	8.0e-28	83.5	TIGR00082	ribosome-binding factor A
2755610088	317	15	226	1.5e-71	226.4	TIGR00431	tRNA pseudouridine(55) synthase
2755610089	610	4	164	1.4e-28	86.8	TIGR00231	small GTP-binding protein domain
2755610089	610	6	604	0.0e+00	916.4	TIGR01394	GTP-binding protein TypA/BipA
2755610092	157	10	153	3.0e-57	178.9	TIGR00086	SsrA-binding protein
2755610096	489	7	457	0.0e+00	630.7	TIGR01302	inosine-5'-monophosphate dehydrogenase
2755610097	89	3	40	9.5e-13	33.6	TIGR01552	prevent-host-death family protein
2755610099	537	212	537	0.0e+00	469.1	TIGR00884	GMP synthase (glutamine-hydrolyzing), C-terminal domain or B subunit
2755610099	537	6	205	1.0e-72	230.5	TIGR00888	GMP synthase (glutamine-hydrolyzing), N-terminal domain or A subunit
2755610116	116	15	65	3.0e-10	25.6	TIGR01552	prevent-host-death family protein
2755610119	266	2	265	7.1e-83	263.9	TIGR00010	hydrolase, TatD family
2755610121	337	10	220	4.6e-55	172.2	TIGR00678	DNA polymerase III, delta' subunit
2755610122	210	1	200	1.8e-48	150.9	TIGR00041	dTMP kinase
2755610123	331	2	330	8.2e-82	260.9	TIGR00247	conserved hypothetical protein, YceG family
2755610124	301	163	229	2.4e-25	74.6	TIGR03317	folate-binding protein YgfZ
2755610126	293	16	132	5.8e-29	87	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2755610131	772	494	560	8.5e-15	40.9	TIGR00426	competence protein ComEA helix-hairpin-helix repeat region
2755610134	184	88	169	5.0e-27	80	TIGR00589	O-6-methylguanine DNA methyltransferase
2755610139	143	9	123	8.5e-24	70.1	TIGR00369	uncharacterized domain 1
2755610143	391	6	389	3.0e-129	417.2	TIGR01930	acetyl-CoA acetyltransferases
2755610163	805	264	370	5.0e-23	68.7	TIGR00229	PAS domain S-box
2755610163	805	370	540	3.6e-41	127.7	TIGR00254	diguanylate cyclase (GGDEF) domain
2755610165	186	27	183	2.5e-68	214.8	TIGR01461	transcription elongation factor GreB
2755610166	730	29	724	0.0e+00	723	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2755610167	67	1	58	1.2e-21	62.8	TIGR00690	DNA-directed RNA polymerase, omega subunit
2755610168	206	5	184	1.3e-73	232.5	TIGR03263	guanylate kinase
2755610170	407	142	336	2.0e-44	137.6	TIGR01840	esterase, PHB depolymerase family
2755610171	300	2	300	1.9e-64	204.1	TIGR00255	TIGR00255 family protein
2755610174	241	5	240	2.8e-121	389.1	TIGR01966	ribonuclease PH
2755610175	203	5	198	5.8e-48	148.8	TIGR00042	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family
2755610176	396	21	380	2.9e-114	367.9	TIGR00539	putative oxygen-independent coproporphyrinogen III oxidase
2755610189	402	10	400	0.0e+00	458.3	TIGR01930	acetyl-CoA acetyltransferases
2755610196	276	1	274	5.6e-31	94.1	TIGR00145	FTR1 family protein
2755610206	158	26	157	2.8e-15	42.6	TIGR00369	uncharacterized domain 1
2755610220	251	30	132	4.3e-21	61.6	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2755610221	220	12	111	2.8e-27	81.4	TIGR01726	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family
2755610223	344	4	343	0.0e+00	469.7	TIGR00856	dihydroorotase, homodimeric type
2755610247	620	194	613	8.5e-69	219.1	TIGR01448	helicase, putative, RecD/TraA family
2755610247	620	210	613	2.3e-121	393.1	TIGR01447	exodeoxyribonuclease V, alpha subunit
2755610248	1210	5	1203	0.0e+00	833.4	TIGR00609	exodeoxyribonuclease V, beta subunit
2755610249	1104	2	1062	0.0e+00	748.1	TIGR01450	exodeoxyribonuclease V, gamma subunit
2755610251	435	23	424	1.3e-84	271.2	TIGR00275	flavoprotein, HI0933 family
2755610251	435	43	431	0.0e+00	506.1	TIGR03862	uncharacterized flavoprotein, PP_4765 family
2755610256	337	1	317	2.5e-40	124.6	TIGR00745	2-dehydropantoate 2-reductase
2755610260	405	14	403	0.0e+00	562.6	TIGR01142	phosphoribosylglycinamide formyltransferase 2
2755610266	1301	581	1096	0.0e+00	715.3	TIGR01238	delta-1-pyrroline-5-carboxylate dehydrogenase (PutA C-terminal domain)
2755610270	254	15	214	1.3e-13	37	TIGR02292	yecA family protein
2755610287	307	4	298	1.5e-41	128.6	TIGR01297	cation diffusion facilitator family transporter
2755610289	120	2	115	9.0e-24	70.3	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2755610290	211	3	211	2.6e-104	333.6	TIGR04508	7-carboxy-7-deazaguanine synthase, Cx14CxxC type
2755610291	240	5	221	1.5e-61	193.5	TIGR00364	queuosine biosynthesis protein QueC
2755610313	393	24	384	2.9e-126	407.9	TIGR00937	chromate transporter, chromate ion transporter (CHR) family
2755610323	474	4	474	0.0e+00	755.1	TIGR03225	benzoyl-CoA oxygenase, B subunit
2755610329	343	25	339	0.0e+00	433.9	TIGR00971	sulfate/thiosulfate-binding protein
2755610331	624	258	570	1.6e-59	187.9	TIGR03197	tRNA U-34 5-methylaminomethyl-2-thiouridine biosynthesis protein MnmC, C-terminal domain
2755610335	243	21	233	3.4e-56	177.5	TIGR00434	phosophoadenylyl-sulfate reductase (thioredoxin)
2755610335	243	40	231	7.0e-76	241.4	TIGR02055	thioredoxin-dependent adenylylsulfate APS reductase
2755610336	310	18	310	1.4e-123	398.2	TIGR02039	sulfate adenylyltransferase, small subunit
2755610337	418	7	417	0.0e+00	432	TIGR02034	sulfate adenylyltransferase, large subunit
2755610343	460	3	460	0.0e+00	577.1	TIGR00538	oxygen-independent coproporphyrinogen III oxidase
2755610346	894	6	452	0.0e+00	468.3	TIGR02717	acetyl coenzyme A synthetase (ADP forming), alpha domain
2755610349	504	10	501	0.0e+00	586.4	TIGR02645	putative thymidine phosphorylase
2755610350	300	7	297	1.8e-52	164.2	TIGR01251	ribose-phosphate pyrophosphokinase
2755610356	331	1	115	2.9e-18	52.4	TIGR00229	PAS domain S-box
2755610359	481	45	480	0.0e+00	500.6	TIGR02745	cytochrome c oxidase accessory protein FixG
2755610360	305	32	300	6.1e-89	284.1	TIGR00782	cytochrome c oxidase, cbb3-type, subunit III
2755610362	208	12	194	7.9e-94	299.7	TIGR00781	cytochrome c oxidase, cbb3-type, subunit II
2755610363	477	9	476	0.0e+00	785.4	TIGR00780	cytochrome c oxidase, cbb3-type, subunit I
2755610364	45	1	45	2.5e-16	45.4	TIGR00847	cytochrome oxidase maturation protein, cbb3-type
2755610365	762	181	756	0.0e+00	427.8	TIGR01511	copper-(or silver)-translocating P-type ATPase
2755610365	762	200	755	0.0e+00	469.2	TIGR01525	heavy metal translocating P-type ATPase
2755610365	762	209	757	5.1e-105	339.9	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2755610365	762	237	743	5.7e-70	224	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2755610368	333	4	328	9.8e-109	349.3	TIGR02822	zinc-binding alcohol dehydrogenase family protein
2755610369	467	23	463	0.0e+00	575.1	TIGR00665	replicative DNA helicase
2755610370	150	1	148	2.5e-44	137.5	TIGR00158	ribosomal protein L9
2755610371	93	21	90	1.6e-36	110.6	TIGR00165	ribosomal protein S18
2755610372	97	2	94	5.4e-36	108.9	TIGR04418	primosomal replication protein PriB
2755610373	122	1	94	2.2e-36	110.2	TIGR00166	ribosomal protein S6
2755610376	697	46	691	0.0e+00	660.5	TIGR03648	probable sodium:solute symporter, VC_2705 subfamily
2755610377	85	12	83	1.1e-23	69.5	TIGR03647	putative solute:sodium symporter small subunit
2755610378	797	10	796	0.0e+00	1170	TIGR01418	phosphoenolpyruvate synthase
2755610380	190	1	190	5.4e-102	325.3	TIGR03137	peroxiredoxin
2755610381	515	1	515	0.0e+00	782.5	TIGR03140	alkyl hydroperoxide reductase subunit F
2755610384	463	20	455	3.1e-84	269.2	TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
2755610386	329	35	329	4.3e-117	377.6	TIGR02394	RNA polymerase sigma factor RpoS
2755610386	329	79	318	1.1e-35	109.7	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2755610388	253	38	253	1.1e-60	191.2	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2755610389	252	1	235	1.4e-68	217	TIGR00087	5'/3'-nucleotidase SurE
2755610395	361	1	361	0.0e+00	542.5	TIGR02089	tartrate dehydrogenase
2755610397	188	3	186	1.7e-53	167.9	TIGR00560	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
2755610398	653	9	633	0.0e+00	500	TIGR00194	excinuclease ABC, C subunit
2755610399	361	3	357	2.0e-121	391.6	TIGR03837	conserved hypothetical protein, PP_1857 family
2755610401	184	2	184	7.3e-68	213.9	TIGR00038	translation elongation factor P
2755610404	403	38	401	2.1e-29	88.4	TIGR01730	RND family efflux transporter, MFP subunit
2755610406	287	106	284	7.8e-37	113.8	TIGR00730	TIGR00730 family protein
2755610406	287	112	277	1.6e-14	40.7	TIGR00725	TIGR00725 family protein
2755610414	182	25	112	7.7e-26	76.7	TIGR01841	phasin family protein
2755610416	659	84	358	5.8e-63	199	TIGR00066	gamma-glutamyltranspeptidase
2755610419	63	1	63	5.0e-28	84.6	TIGR00621	single stranded DNA-binding protein (ssb)
2755610421	1007	29	639	0.0e+00	845.7	TIGR00630	excinuclease ABC, A subunit
2755610425	369	5	364	0.0e+00	425.5	TIGR00420	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase
2755610433	94	1	92	4.5e-35	106.3	TIGR02052	mercuric transport protein periplasmic component
2755610435	136	5	128	7.1e-48	148.1	TIGR02051	Hg(II)-responsive transcriptional regulator
2755610440	220	7	215	3.1e-67	212.3	TIGR02141	molybdate ABC transporter, permease protein
2755610441	255	28	249	4.6e-58	182.7	TIGR01256	molybdenum ABC transporter, periplasmic molybdate-binding protein
2755610442	118	22	115	5.4e-25	73.6	TIGR00637	ModE molybdate transport repressor domain
2755610443	207	5	195	1.2e-31	95.8	TIGR03739	PRTRC system protein D
2755610445	415	24	368	1.5e-32	98.8	TIGR03739	PRTRC system protein D
2755610463	284	7	282	5.5e-77	244.5	TIGR03177	Flp pilus assembly protein CpaB
2755610475	515	47	515	0.0e+00	566.8	TIGR03397	acid phosphatase, Burkholderia-type
2755610476	948	21	948	0.0e+00	863.5	TIGR00593	DNA polymerase I
2755610481	513	16	497	0.0e+00	686.2	TIGR01722	methylmalonic acid semialdehyde dehydrogenase
2755610485	370	110	369	1.8e-69	220.3	TIGR00056	ABC transport permease subunit
2755610490	211	2	202	7.7e-51	158.7	TIGR00427	membrane protein, MarC family
2755610496	142	1	142	8.4e-37	112.6	TIGR00701	TIGR00701 family protein
2755610501	125	1	124	3.8e-73	229.4	TIGR00981	ribosomal protein S12, bacterial/organelle
2755610502	157	3	157	3.2e-66	208.1	TIGR01029	ribosomal protein S7, bacterial/organelle
2755610503	700	1	700	0.0e+00	1186.2	TIGR00484	translation elongation factor EF-G
2755610503	700	8	188	9.1e-35	106.9	TIGR00231	small GTP-binding protein domain
2755610507	278	2	276	2.3e-121	390.5	TIGR02821	S-formylglutathione hydrolase
2755610508	369	2	369	0.0e+00	721.8	TIGR02818	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase
2755610520	620	133	589	0.0e+00	707.1	TIGR00190	phosphomethylpyrimidine synthase
2755610521	337	3	337	5.6e-72	228.7	TIGR02352	glycine oxidase ThiO
2755610522	68	5	68	2.6e-18	52.4	TIGR01683	thiamine biosynthesis protein ThiS
2755610524	534	302	489	3.8e-46	143.9	TIGR00693	thiamine-phosphate diphosphorylase
2755610524	534	9	268	3.0e-69	220.1	TIGR00097	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
2755610530	458	1	453	5.7e-104	334.4	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2755610532	251	8	246	2.0e-56	177.4	TIGR03020	transcriptional regulator EpsA
2755610533	476	30	476	0.0e+00	458.1	TIGR03025	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
2755610533	476	57	476	0.0e+00	509	TIGR03023	Undecaprenyl-phosphate glucose phosphotransferase
2755610534	405	37	405	1.2e-82	263.7	TIGR03014	exopolysaccharide biosynthesis operon protein EpsL
2755610535	301	62	301	3.0e-101	323.7	TIGR03028	polysaccharide export protein EpsE
2755610536	459	1	429	4.6e-128	413.6	TIGR03017	chain length determinant protein EpsF
2755610537	307	110	305	1.1e-39	123.1	TIGR01007	capsular exopolysaccharide family
2755610537	307	27	301	8.8e-102	326.9	TIGR03029	chain length determinant protein tyrosine kinase EpsG
2755610538	255	59	232	2.2e-29	88.5	TIGR00696	bacterial polymer biosynthesis proteins, WecB/TagA/CpsF family
2755610539	336	2	335	0.0e+00	437.9	TIGR01179	UDP-glucose-4-epimerase GalE
2755610563	149	1	147	2.0e-59	186	TIGR00244	transcriptional regulator NrdR
2755610564	189	18	41	2.8e-09	22.9	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2755610565	172	6	29	6.5e-12	31.2	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2755610568	396	15	38	1.4e-08	20.7	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2755610569	190	8	141	5.0e-19	55.3	TIGR02523	type IV pilus modification protein PilV
2755610570	137	6	29	2.1e-12	32.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2755610571	369	151	363	5.7e-52	163.4	TIGR00227	riboflavin-specific deaminase C-terminal domain
2755610571	369	8	360	4.0e-103	332.2	TIGR00326	riboflavin biosynthesis protein RibD
2755610572	213	1	208	4.2e-57	178.6	TIGR00187	riboflavin synthase, alpha subunit
2755610573	372	6	203	3.7e-76	241.2	TIGR00506	3,4-dihydroxy-2-butanone 4-phosphate synthase
2755610574	153	17	152	2.1e-44	137.1	TIGR00114	6,7-dimethyl-8-ribityllumazine synthase
2755610575	168	24	153	6.9e-36	109.6	TIGR01951	transcription antitermination factor NusB
2755610577	141	10	128	8.1e-33	100.4	TIGR00051	acyl-CoA thioester hydrolase, YbgC/YbaW family
2755610577	141	7	134	3.9e-49	153.3	TIGR02799	tol-pal system-associated acyl-CoA thioesterase
2755610578	232	6	220	2.1e-90	288.3	TIGR02796	TolQ protein
2755610582	238	11	229	5.4e-88	280.1	TIGR01983	ubiquinone biosynthesis O-methyltransferase
2755610583	219	65	188	7.6e-12	33.7	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2755610583	219	70	182	1.7e-13	39.3	TIGR01549	haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E
2755610583	219	8	218	1.1e-56	179.7	TIGR01449	2-phosphoglycolate phosphatase, prokaryotic
2755610600	618	38	564	0.0e+00	584	TIGR03075	PQQ-dependent dehydrogenase, methanol/ethanol family
2755610601	214	65	159	8.2e-24	70.4	TIGR00782	cytochrome c oxidase, cbb3-type, subunit III
2755610602	316	12	216	3.7e-54	169.4	TIGR02866	cytochrome c oxidase, subunit II
2755610603	650	38	543	0.0e+00	688.2	TIGR02891	cytochrome c oxidase, subunit I
2755610609	185	9	178	3.7e-61	191.8	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2755610610	140	20	136	1.7e-39	120.8	TIGR00369	uncharacterized domain 1
2755610611	440	25	423	1.4e-110	356.1	TIGR00801	uracil-xanthine permease
2755610612	675	5	666	0.0e+00	683.7	TIGR01217	acetoacetyl-CoA synthase
2755610620	303	4	301	1.3e-110	355	TIGR03298	transcriptional regulator, ArgP family
2755610628	400	21	398	0.0e+00	424.7	TIGR01127	threonine ammonia-lyase, medium form
2755610630	614	4	614	0.0e+00	771.2	TIGR01389	ATP-dependent DNA helicase RecQ
2755610630	614	6	467	0.0e+00	508.5	TIGR00614	ATP-dependent DNA helicase, RecQ family
2755610638	148	4	147	8.2e-48	147.9	TIGR00576	deoxyuridine 5'-triphosphate nucleotidohydrolase (dut)
2755610639	402	4	399	8.5e-126	406.1	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
