gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2727813612	899	4	882	0.0e+00	908	TIGR00422	valyl-tRNA synthetase
2727813632	536	2	531	0.0e+00	616.4	TIGR04120	DNA ligase, ATP-dependent, PP_1105 family
2727813632	536	55	532	2.0e-54	172.1	TIGR00574	DNA ligase I, ATP-dependent (dnl1)
2727813634	339	3	326	0.0e+00	482.4	TIGR04122	putative exonuclease, DNA ligase-associated
2727813637	1173	2	1168	0.0e+00	997.6	TIGR02168	chromosome segregation protein SMC, common bacterial type
2727813640	147	4	147	2.0e-59	185.9	TIGR00086	SsrA-binding protein
2727813641	308	28	308	1.6e-112	361.5	TIGR00515	acetyl-CoA carboxylase, carboxyl transferase, beta subunit
2727813642	355	1	354	0.0e+00	537.5	TIGR01520	fructose-bisphosphate aldolase, class II, yeast/E. coli subtype
2727813642	355	9	354	1.5e-108	349.5	TIGR00167	ketose-bisphosphate aldolase
2727813645	459	10	458	0.0e+00	485.1	TIGR01137	cystathionine beta-synthase
2727813647	314	1	257	4.5e-83	265.1	TIGR00182	fatty acid/phospholipid synthesis protein PlsX
2727813648	64	2	58	1.1e-16	47.1	TIGR01031	ribosomal protein L32
2727813651	210	19	207	5.1e-41	126.4	TIGR00138	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
2727813653	379	6	378	0.0e+00	479.7	TIGR00430	tRNA-guanine transglycosylase
2727813653	379	6	379	0.0e+00	453.6	TIGR00449	tRNA-guanine family transglycosylase
2727813654	367	3	365	8.6e-55	171.7	TIGR04408	LPS export ABC transporter permease LptG
2727813656	120	2	120	1.5e-44	138.4	TIGR01793	citrate (Si)-synthase, eukaryotic
2727813657	329	6	328	1.1e-85	274.4	TIGR00194	excinuclease ABC, C subunit
2727813660	190	16	171	2.3e-32	98	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727813662	525	447	524	2.2e-12	33.1	TIGR04183	Por secretion system C-terminal sorting domain
2727813669	330	2	328	5.5e-68	215.3	TIGR01208	glucose-1-phosphate thymidylylransferase, long form
2727813670	314	3	312	1.1e-101	326.1	TIGR03151	putative enoyl-[acyl-carrier-protein] reductase II
2727813671	498	19	467	0.0e+00	631.8	TIGR01302	inosine-5'-monophosphate dehydrogenase
2727813673	109	3	93	5.6e-12	32.3	TIGR02385	addiction module toxin, RelE/StbE family
2727813675	367	71	290	3.3e-76	241.4	TIGR00732	DNA protecting protein DprA
2727813679	1081	198	228	7.7e-19	54.5	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727813679	1081	23	1081	0.0e+00	521.6	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727813684	227	12	227	1.3e-62	197.4	TIGR00608	DNA repair protein radc
2727813685	318	5	309	1.0e-111	358.7	TIGR01251	ribose-phosphate pyrophosphokinase
2727813686	210	6	178	1.6e-37	115	TIGR00731	ribosomal protein bL25, Ctc-form
2727813687	191	2	186	6.1e-51	158.8	TIGR00447	aminoacyl-tRNA hydrolase
2727813701	243	2	238	4.4e-58	182.7	TIGR00071	tRNA pseudouridine(38-40) synthase
2727813705	979	117	243	3.4e-10	26.3	TIGR00229	PAS domain S-box
2727813712	302	13	176	5.6e-30	91.3	TIGR00231	small GTP-binding protein domain
2727813712	302	16	285	8.5e-77	245.1	TIGR00436	GTP-binding protein Era
2727813714	437	2	161	5.6e-25	75.7	TIGR00231	small GTP-binding protein domain
2727813714	437	3	435	0.0e+00	541.3	TIGR03594	ribosome-associated GTPase EngA
2727813716	408	43	393	5.4e-70	221.7	TIGR00216	(E)-4-hydroxy-3-methyl-but-2-enyl pyrophosphate reductase (IPP and DMAPP forming)
2727813719	410	3	410	0.0e+00	735.3	TIGR00127	isocitrate dehydrogenase, NADP-dependent, eukaryotic type
2727813725	629	30	401	9.9e-122	392.9	TIGR01197	NRAMP (natural resistance-associated macrophage protein) metal ion transporters
2727813727	551	20	336	2.8e-69	220.3	TIGR02094	alpha-glucan phosphorylases
2727813728	207	25	205	3.9e-61	192	TIGR00421	polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases
2727813730	188	20	180	1.2e-22	66.4	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727813742	397	15	386	3.6e-112	361	TIGR00773	Na+/H+ antiporter NhaA
2727813743	312	1	308	9.7e-125	402.2	TIGR00020	peptide chain release factor 2
2727813745	615	29	341	4.6e-37	113.8	TIGR02231	conserved hypothetical protein
2727813762	118	1	118	6.5e-19	55.5	TIGR00526	FolB domain
2727813762	118	3	114	9.9e-22	64.8	TIGR00525	dihydroneopterin aldolase
2727813763	866	9	866	0.0e+00	1031.6	TIGR04121	DEXH box helicase, DNA ligase-associated
2727813765	219	7	217	1.8e-64	203	TIGR04123	metallophosphoesterase, DNA ligase-associated
2727813770	274	3	256	2.6e-75	239	TIGR02127	orotidine 5'-phosphate decarboxylase, subfamily 2
2727813773	421	12	421	0.0e+00	460.4	TIGR01814	kynureninase
2727813789	487	7	266	7.8e-87	278	TIGR00389	glycyl-tRNA synthetase, dimeric type
2727813791	124	8	123	6.6e-40	122.3	TIGR04256	GxxExxY protein
2727813792	150	1	147	1.6e-60	190	TIGR00256	D-tyrosyl-tRNA(Tyr) deacylase
2727813803	304	107	300	3.4e-57	179.1	TIGR00214	lipoate-protein ligase B
2727813804	349	26	340	2.4e-89	285.5	TIGR00005	pseudouridine synthase, RluA family
2727813805	245	43	181	1.8e-23	69.7	TIGR01444	methyltransferase, FkbM family
2727813806	332	15	314	5.1e-124	399.3	TIGR00433	biotin synthase
2727813809	798	38	797	0.0e+00	909.4	TIGR00763	endopeptidase La
2727813811	92	9	80	5.4e-39	118.5	TIGR03643	TIGR03643 family protein
2727813816	307	41	221	9.8e-56	174.5	TIGR00180	ParB/RepB/Spo0J family partition protein
2727813818	238	28	237	5.8e-41	126.8	TIGR00036	4-hydroxy-tetrahydrodipicolinate reductase
2727813820	138	1	135	3.8e-35	106.8	TIGR00738	Rrf2 family protein
2727813823	274	18	274	3.8e-114	366.2	TIGR01362	3-deoxy-8-phosphooctulonate synthase
2727813825	756	12	749	0.0e+00	1134.1	TIGR01340	aconitate hydratase, mitochondrial
2727813829	308	4	301	2.4e-94	302.2	TIGR01777	TIGR01777 family protein
2727813833	618	3	342	3.6e-106	341.4	TIGR00065	cell division protein FtsZ
2727813834	459	8	383	1.1e-105	339.7	TIGR01174	cell division protein FtsA
2727813836	468	25	464	5.7e-120	387.3	TIGR01082	UDP-N-acetylmuramate--L-alanine ligase
2727813837	382	20	376	1.0e-94	303.4	TIGR01133	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
2727813839	464	22	463	9.5e-130	419.5	TIGR01087	UDP-N-acetylmuramoylalanine--D-glutamate ligase
2727813840	437	220	437	1.0e-74	237.8	TIGR00445	phospho-N-acetylmuramoyl-pentapeptide-transferase
2727813841	487	21	483	0.0e+00	495.8	TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
2727813844	318	17	318	3.3e-100	321.5	TIGR00006	16S rRNA (cytosine(1402)-N(4))-methyltransferase
2727813845	151	3	148	2.1e-41	127.3	TIGR00242	division/cell wall cluster transcriptional repressor MraZ
2727813847	410	5	320	2.3e-77	246.2	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2727813850	218	3	209	1.5e-101	324	TIGR02428	3-oxoacid CoA-transferase, B subunit
2727813851	234	1	219	3.5e-80	254.5	TIGR02429	3-oxoacid CoA-transferase, A subunit
2727813854	396	2	392	1.3e-127	412	TIGR00521	phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase
2727813856	274	1	248	4.3e-36	110.6	TIGR03302	outer membrane assembly lipoprotein YfiO
2727813860	565	24	561	0.0e+00	561.7	TIGR00644	single-stranded-DNA-specific exonuclease RecJ
2727813870	216	3	213	4.3e-91	290	TIGR01163	ribulose-phosphate 3-epimerase
2727813872	632	232	630	0.0e+00	551.2	TIGR01979	cysteine desulfurases, SufSfamily
2727813873	245	2	245	5.5e-53	166.2	TIGR00056	ABC transport permease subunit
2727813874	779	445	750	3.1e-81	259.1	TIGR00651	phosphate acetyltransferase
2727813875	405	31	394	4.7e-115	370.5	TIGR01891	amidohydrolase
2727813879	303	44	269	1.3e-55	174.2	TIGR00126	deoxyribose-phosphate aldolase
2727813880	1106	72	705	0.0e+00	663.1	TIGR00963	preprotein translocase, SecA subunit
2727813882	294	2	292	2.3e-96	308.9	TIGR01146	ATP synthase, F1 gamma subunit
2727813883	247	5	200	6.2e-39	119.6	TIGR00281	segregation and condensation protein B
2727813884	402	2	399	4.8e-116	373.6	TIGR01048	diaminopimelate decarboxylase
2727813889	309	1	306	1.7e-112	361.5	TIGR01763	malate dehydrogenase, NAD-dependent
2727813890	409	8	327	4.0e-56	176.8	TIGR02032	geranylgeranyl reductase family
2727813900	240	1	240	3.3e-79	252	TIGR01033	DNA-binding regulatory protein, YebC/PmpR family
2727813909	337	5	326	0.0e+00	439.5	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
2727813910	290	3	288	0.0e+00	421.5	TIGR01019	succinyl-CoA synthetase, alpha subunit
2727813921	613	1	613	0.0e+00	671.1	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2727813925	132	12	119	4.4e-35	106.4	TIGR02436	four helix bundle protein
2727813930	78	1	77	1.2e-36	110.7	TIGR00517	acyl carrier protein
2727813931	417	4	413	0.0e+00	602.6	TIGR03150	beta-ketoacyl-acyl-carrier-protein synthase II
2727813932	233	18	231	4.7e-55	172.5	TIGR02191	ribonuclease III, bacterial
2727813933	133	3	130	4.6e-44	136.2	TIGR03081	methylmalonyl-CoA epimerase
2727813934	405	2	405	0.0e+00	642.1	TIGR02006	cysteine desulfurase IscS
2727813934	405	6	387	0.0e+00	501.5	TIGR03402	cysteine desulfurase NifS
2727813935	139	3	127	1.6e-69	217.9	TIGR01999	FeS cluster assembly scaffold IscU
2727813936	135	27	135	7.9e-37	111.9	TIGR00049	Iron-sulfur cluster assembly accessory protein
2727813938	488	18	485	0.0e+00	754.3	TIGR00979	fumarate hydratase, class II
2727813943	1121	86	682	0.0e+00	484.1	TIGR02504	ribonucleoside-diphosphate reductase, adenosylcobalamin-dependent
2727813944	251	20	227	6.3e-62	196	TIGR01769	phosphoglycerol geranylgeranyltransferase
2727813944	251	20	244	7.3e-56	176.2	TIGR01768	geranylgeranylglyceryl phosphate synthase family protein
2727813946	456	12	432	7.3e-62	195.4	TIGR00115	trigger factor
2727813948	1131	236	1056	0.0e+00	922.7	TIGR00580	transcription-repair coupling factor (mfd)
2727813950	1248	1170	1247	2.9e-12	32.7	TIGR04183	Por secretion system C-terminal sorting domain
2727813952	215	4	196	1.9e-76	242.1	TIGR01083	endonuclease III
2727813962	965	25	947	0.0e+00	1346.4	TIGR00630	excinuclease ABC, A subunit
2727813975	475	9	470	0.0e+00	516.9	TIGR00362	chromosomal replication initiator protein DnaA
2727813979	1006	14	138	6.6e-19	54.5	TIGR00229	PAS domain S-box
2727813982	1048	216	246	3.5e-23	68.4	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727813982	1048	34	1048	0.0e+00	723.7	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727813990	788	700	788	4.1e-17	48.4	TIGR04131	gliding motility-associated C-terminal domain
2727813991	886	798	886	8.8e-17	47.3	TIGR04131	gliding motility-associated C-terminal domain
2727813993	2415	37	2414	0.0e+00	2432.4	TIGR04189	cell surface protein SprA
2727813994	193	1	193	3.4e-47	146.5	TIGR00084	Holliday junction DNA helicase, RuvA subunit
2727813995	329	4	327	1.0e-117	378.8	TIGR00747	3-oxoacyl-(acyl-carrier-protein) synthase III
2727814001	297	2	291	2.5e-107	344.6	TIGR00128	malonyl CoA-acyl carrier protein transacylase
2727814002	239	56	235	3.1e-73	231.2	TIGR00063	GTP cyclohydrolase I
2727814003	136	3	136	2.0e-26	78.9	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2727814004	233	32	223	2.4e-83	264.7	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2727814005	210	26	209	4.6e-61	192	TIGR00493	ATP-dependent Clp endopeptidase, proteolytic subunit ClpP
2727814006	411	1	404	0.0e+00	557.9	TIGR00382	endopeptidase Clp ATP-binding regulatory subunit (clpX)
2727814008	265	2	254	3.3e-103	330.4	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2727814009	468	327	464	2.5e-49	153.8	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2727814009	468	8	246	2.7e-61	194.5	TIGR00325	UDP-3-0-acyl N-acetylglucosamine deacetylase
2727814029	424	3	417	0.0e+00	498.7	TIGR02629	L-rhamnose catabolism isomerase, Pseudomonas stutzeri subtype
2727814030	104	3	104	9.2e-42	127.8	TIGR02625	L-rhamnose mutarotase
2727814031	707	29	707	0.0e+00	967.6	TIGR02632	rhamnulose-1-phosphate aldolase/alcohol dehydrogenase
2727814036	1058	231	259	5.4e-15	42.2	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727814036	1058	43	1058	0.0e+00	632.4	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814041	1092	234	264	3.4e-18	52.4	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727814041	1092	31	1092	0.0e+00	743.8	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814046	186	16	181	1.1e-30	92.5	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727814061	342	1	342	0.0e+00	488.4	TIGR00209	galactose-1-phosphate uridylyltransferase, family 1
2727814062	370	1	368	2.4e-91	292.4	TIGR00131	galactokinase
2727814063	567	41	469	4.3e-86	275.5	TIGR00813	transporter, SSS family
2727814065	220	76	186	2.3e-13	37.7	TIGR01509	haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED
2727814072	118	1	95	6.9e-26	76.6	TIGR00166	ribosomal protein S6
2727814073	87	15	84	5.2e-34	102.6	TIGR00165	ribosomal protein S18
2727814074	148	1	148	1.4e-41	128.6	TIGR00158	ribosomal protein L9
2727814076	291	4	283	2.0e-98	315.2	TIGR03381	N-carbamoylputrescine amidase
2727814077	118	10	117	1.6e-35	107.9	TIGR02436	four helix bundle protein
2727814079	809	236	272	5.1e-11	28.7	TIGR02276	40-residue YVTN family beta-propeller repeat
2727814084	222	3	215	1.3e-46	145.1	TIGR03664	futalosine hydrolase
2727814085	136	1	136	4.5e-28	84.2	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2727814086	172	4	166	3.0e-21	61.6	TIGR02273	16S rRNA processing protein RimM
2727814087	147	3	80	6.9e-34	102	TIGR00002	ribosomal protein S16
2727814088	443	2	424	0.0e+00	606.1	TIGR00959	signal recognition particle protein
2727814089	290	51	279	8.9e-33	99.3	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727814093	245	6	35	3.3e-08	20	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2727814095	333	9	289	3.7e-62	196.1	TIGR01297	cation diffusion facilitator family transporter
2727814099	225	1	225	1.2e-89	285.6	TIGR00088	tRNA (guanine-N1)-methyltransferase
2727814102	550	5	550	0.0e+00	609.5	TIGR01178	adenine deaminase
2727814104	217	3	214	4.2e-58	182.5	TIGR01091	uracil phosphoribosyltransferase
2727814105	333	1	319	5.3e-53	166.3	TIGR03519	type IX secretion system membrane protein, PorP/SprF family
2727814107	152	17	146	6.6e-19	54.7	TIGR02096	conserved hypothetical protein, steroid delta-isomerase-related
2727814108	205	8	201	5.3e-66	207.9	TIGR00567	DNA-3-methyladenine glycosylase
2727814110	233	5	231	5.6e-38	116.9	TIGR00096	16S rRNA (cytidine(1402)-2'-O)-methyltransferase
2727814116	379	1	374	0.0e+00	547.7	TIGR03999	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
2727814120	122	9	116	1.0e-40	124.6	TIGR02436	four helix bundle protein
2727814123	308	42	301	3.7e-73	232.1	TIGR00157	ribosome small subunit-dependent GTPase A
2727814129	514	5	505	0.0e+00	662.6	TIGR00368	Mg chelatase-related protein
2727814137	191	17	181	1.5e-26	79.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727814141	83	1	83	4.6e-26	77.5	TIGR01216	ATP synthase, F1 epsilon subunit (delta in mitochondria)
2727814142	499	3	495	0.0e+00	781.7	TIGR01039	ATP synthase, F1 beta subunit
2727814143	235	6	231	8.9e-57	178.4	TIGR00861	MIP family channel proteins
2727814145	495	2	493	0.0e+00	776.4	TIGR01311	glycerol kinase
2727814146	186	6	183	5.0e-61	191.4	TIGR00636	ATP:cob(I)alamin adenosyltransferase
2727814148	96	3	95	7.1e-33	99.1	TIGR00135	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, C subunit
2727814158	460	16	460	1.8e-123	399.8	TIGR00450	tRNA modification GTPase TrmE
2727814158	460	221	392	4.0e-29	88.6	TIGR00231	small GTP-binding protein domain
2727814167	461	2	456	4.8e-111	357.9	TIGR01770	proton-translocating NADH-quinone oxidoreductase, chain N
2727814168	468	4	468	0.0e+00	459.9	TIGR01972	proton-translocating NADH-quinone oxidoreductase, chain M
2727814169	634	3	621	0.0e+00	764.7	TIGR01974	proton-translocating NADH-quinone oxidoreductase, chain L
2727814172	178	30	158	2.2e-45	139.4	TIGR01971	NADH-quinone oxidoreductase, chain I
2727814176	452	5	426	0.0e+00	582.4	TIGR01959	NADH-quinone oxidoreductase, F subunit
2727814179	165	10	158	3.9e-56	175.4	TIGR01958	NADH-quinone oxidoreductase, E subunit
2727814183	195	32	175	8.7e-65	203.2	TIGR01957	NADH-quinone oxidoreductase, B subunit
2727814190	456	7	448	1.0e-122	396	TIGR00442	histidyl-tRNA synthetase
2727814194	422	27	422	0.0e+00	565.5	TIGR02430	3-oxoadipyl-CoA thiolase
2727814194	422	31	420	0.0e+00	475.9	TIGR01930	acetyl-CoA acetyltransferases
2727814195	346	1	346	5.0e-115	370.2	TIGR00048	23S rRNA (adenine(2503)-C(2))-methyltransferase
2727814196	382	206	365	1.3e-49	154.2	TIGR00093	pseudouridine synthase
2727814197	236	1	232	3.7e-60	189.7	TIGR00005	pseudouridine synthase, RluA family
2727814199	446	15	431	2.0e-89	286.4	TIGR00857	dihydroorotase, multifunctional complex type
2727814202	248	23	247	2.4e-77	245.2	TIGR01934	ubiquinone/menaquinone biosynthesis methyltransferases
2727814204	344	27	331	0.0e+00	458	TIGR00635	Holliday junction DNA helicase, RuvB subunit
2727814212	404	30	401	2.1e-97	312.3	TIGR00518	alanine dehydrogenase
2727814213	136	4	135	1.5e-33	101.6	TIGR00150	tRNA threonylcarbamoyl adenosine modification protein YjeE
2727814214	719	138	714	0.0e+00	493	TIGR01511	copper-(or silver)-translocating P-type ATPase
2727814214	719	158	713	0.0e+00	512.7	TIGR01525	heavy metal translocating P-type ATPase
2727814214	719	182	714	1.6e-112	364.6	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2727814214	719	193	699	3.5e-84	270.8	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2727814217	635	7	366	1.3e-120	389.3	TIGR00614	ATP-dependent DNA helicase, RecQ family
2727814218	196	23	193	3.9e-18	52.8	TIGR00231	small GTP-binding protein domain
2727814218	196	6	192	2.5e-71	226.3	TIGR03598	ribosome biogenesis GTP-binding protein YsxC/EngB
2727814221	507	3	505	0.0e+00	671.5	TIGR01307	phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
2727814223	287	11	283	9.9e-93	296.2	TIGR00078	nicotinate-nucleotide pyrophosphorylase
2727814224	114	15	114	3.8e-25	74.2	TIGR01158	translation initation factor SUI1, putative, prokaryotic
2727814226	240	1	240	3.4e-84	268.6	TIGR03518	gliding motility-associated ABC transporter permease protein GldF
2727814227	569	10	568	0.0e+00	515.6	TIGR03521	gliding-associated putative ABC transporter substrate-binding component GldG
2727814228	308	2	308	2.0e-101	325.4	TIGR03718	integral membrane protein, TerC family
2727814229	817	29	449	1.2e-84	271.6	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2727814229	817	454	816	3.5e-97	312.5	TIGR00492	alanine racemase
2727814233	691	56	680	0.0e+00	804	TIGR00204	1-deoxy-D-xylulose-5-phosphate synthase
2727814236	128	3	128	4.5e-42	129.4	TIGR00220	large conductance mechanosensitive channel protein
2727814238	187	13	187	4.0e-67	211.3	TIGR00496	ribosome recycling factor
2727814243	122	1	117	3.4e-17	49.2	TIGR00082	ribosome-binding factor A
2727814246	1199	32	996	0.0e+00	987.6	TIGR00392	isoleucyl-tRNA synthetase
2727814254	525	3	524	0.0e+00	776.3	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2727814255	187	6	177	1.4e-37	115.6	TIGR01145	ATP synthase, F1 delta subunit
2727814256	164	14	161	2.8e-35	107.5	TIGR01144	ATP synthase, F0 subunit b
2727814257	82	24	81	1.4e-20	59.4	TIGR01260	ATP synthase, F0 subunit c
2727814258	371	121	359	3.5e-41	127.6	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2727814263	750	52	743	0.0e+00	635.4	TIGR00691	(p)ppGpp synthetase, RelA/SpoT family
2727814270	420	4	420	0.0e+00	492.9	TIGR00184	adenylosuccinate synthase
2727814274	477	17	477	0.0e+00	563.2	TIGR00132	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit
2727814275	282	18	259	1.1e-50	158.5	TIGR00945	Twin arginine targeting (Tat) protein translocase TatC
2727814276	69	4	50	9.9e-21	59.4	TIGR01411	twin arginine-targeting protein translocase, TatA/E family
2727814277	116	2	115	6.4e-47	144.6	TIGR01024	ribosomal protein L19, bacterial type
2727814279	1057	166	292	5.3e-21	61.2	TIGR00229	PAS domain S-box
2727814281	521	333	410	1.5e-24	72.9	TIGR00277	HDIG domain
2727814281	521	8	521	0.0e+00	639.1	TIGR03319	ribonuclease Y
2727814284	804	1	803	0.0e+00	771.6	TIGR00472	phenylalanyl-tRNA synthetase, beta subunit, non-spirochete bacterial
2727814285	520	27	471	0.0e+00	513.8	TIGR00665	replicative DNA helicase
2727814290	232	2	232	7.8e-45	139.1	TIGR00046	RNA methyltransferase, RsmE family
2727814306	900	812	900	3.2e-16	45.5	TIGR04131	gliding motility-associated C-terminal domain
2727814310	277	7	276	8.7e-45	139.7	TIGR04474	three-Cys-motif partner protein
2727814318	341	7	337	6.0e-129	415.8	TIGR00904	cell shape determining protein, MreB/Mrl family
2727814321	696	7	595	0.0e+00	474.7	TIGR03423	penicillin-binding protein 2
2727814326	181	20	178	4.7e-32	97	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2727814335	916	22	899	0.0e+00	911.7	TIGR00344	alanine--tRNA ligase
2727814336	480	4	480	0.0e+00	533.3	TIGR00133	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
2727814341	800	198	228	3.7e-20	58.7	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727814341	800	23	799	0.0e+00	595.5	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814343	1041	207	237	3.1e-21	62.1	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727814343	1041	23	1041	0.0e+00	783.9	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814345	1069	22	1069	0.0e+00	470.3	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814347	1015	217	247	2.6e-22	65.6	TIGR04057	TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region
2727814347	1015	24	1015	0.0e+00	713	TIGR04056	TonB-linked outer membrane protein, SusC/RagA family
2727814352	379	1	373	0.0e+00	534.1	TIGR00484	translation elongation factor EF-G
2727814354	101	3	101	3.4e-47	145	TIGR01049	ribosomal protein S10, bacterial/organelle
2727814355	195	1	194	1.5e-75	239.5	TIGR03625	50S ribosomal protein uL3, bacterial form
2727814356	209	17	205	6.5e-74	233.4	TIGR03953	50S ribosomal protein L4, bacterial/organelle
2727814358	279	3	274	6.4e-122	392.2	TIGR01171	ribosomal protein L2, bacterial/organellar
2727814359	89	1	89	3.1e-45	138.7	TIGR01050	ribosomal protein S19, bacterial/organelle
