gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2727813570	129	55.81	1	129	2	130	1.0e-37	148	COG0103	Ribosomal protein S9	130
2727813571	147	55.63	7	147	2	143	7.0e-47	179	COG0102	Ribosomal protein L13	148
2727813572	401	22.17	6	381	6	373	6.0e-28	118	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2727813574	246	23.39	2	243	4	242	1.0e-15	76.5	COG1381	Recombinational DNA repair protein (RecF pathway)	251
2727813575	342	47.38	1	337	3	335	6.0e-108	384	COG0016	Phenylalanyl-tRNA synthetase alpha subunit	335
2727813577	434	39.54	1	434	1	418	2.0e-118	419	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2727813579	501	39.15	218	489	5	281	3.0e-58	219	COG0063	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	284
2727813580	284	33.68	99	283	3	187	2.0e-44	173	COG0299	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	200
2727813582	1035	24.71	759	1011	1	192	2.0e-34	141	COG0437	Fe-S-cluster-containing dehydrogenase component	203
2727813583	479	18.68	45	456	23	399	9.0e-13	68.8	COG5557	Ni/Fe-hydrogenase 2 integral membrane subunit HybB	401
2727813587	354	26.01	77	347	24	244	1.0e-34	140	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2727813588	607	42.96	29	594	1	535	0.0e+00	486	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2727813589	298	33.33	4	296	8	297	3.0e-50	192	COG0109	Polyprenyltransferase (heme O synthase)	304
2727813590	191	31.11	16	190	32	206	4.0e-22	98	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2727813591	227	33.04	1	227	6	206	1.0e-29	123	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2727813594	180	40.91	5	179	2	177	7.0e-26	110	COG2322	Uncharacterized membrane protein YozB, DUF420 family	177
2727813596	127	30.19	16	121	1	103	3.0e-15	74.2	COG3695	Alkylated DNA nucleotide flippase Atl1, participates in nucleotide excision repair, Ada-like DNA-binding domain	103
2727813598	234	26.77	16	211	27	223	7.0e-28	117	COG0220	tRNA G46 methylase TrmB	227
2727813601	155	34.53	8	145	7	145	7.0e-22	96.7	COG1522	DNA-binding transcriptional regulator, Lrp family	154
2727813603	477	17.66	68	466	38	413	5.0e-06	46.3	COG3307	O-antigen ligase	424
2727813604	354	54.26	131	353	65	287	1.0e-69	257	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	289
2727813610	744	50.68	8	725	14	751	0.0e+00	749	COG2183	Transcriptional accessory protein Tex/SPT6	780
2727813612	899	43.28	4	899	1	876	0.0e+00	930	COG0525	Valyl-tRNA synthetase	877
2727813626	206	32.54	5	205	1	208	9.0e-35	140	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727813628	359	21.17	7	317	3	273	2.0e-04	40.6	COG4974	Site-specific recombinase XerD	300
2727813632	536	27.16	64	532	5	444	2.0e-63	236	COG1793	ATP-dependent DNA ligase	444
2727813634	339	21.5	3	329	18	427	3.0e-33	135	COG1236	RNA processing exonuclease, beta-lactamase fold, Cft2 family	427
2727813635	152	37.82	5	152	2	157	2.0e-26	111	COG2405	Predicted nucleic acid-binding protein, contains PIN domain	157
2727813637	1173	31.35	1	1170	1	1158	0.0e+00	536	COG1196	Chromosome segregation ATPase	1163
2727813640	147	47.52	7	147	10	149	2.0e-42	164	COG0691	tmRNA-binding protein	153
2727813641	308	52.5	29	306	2	281	8.0e-102	363	COG0777	Acetyl-CoA carboxylase beta subunit	294
2727813642	355	35.28	13	353	5	285	9.0e-84	303	COG0191	Fructose/tagatose bisphosphate aldolase	286
2727813643	266	26.32	3	248	37	300	9.0e-26	110	COG0614	ABC-type Fe3+-hydroxamate transport system, periplasmic component	319
2727813644	276	37.28	1	276	2	287	8.0e-57	213	COG2996	Predicted RNA-binding protein, contains S1 domains,  virulence factor B family	287
2727813645	459	45.95	10	317	1	298	4.0e-96	345	COG0031	Cysteine synthase	300
2727813647	314	40.79	1	311	2	331	1.0e-89	323	COG0416	Fatty acid/phospholipid biosynthesis enzyme	338
2727813648	64	40.68	1	59	1	57	4.0e-05	39.8	COG0333	Ribosomal protein L32	57
2727813649	187	17.29	45	177	47	174	7.0e-07	47.3	COG1399	Uncharacterized metal-binding protein YceD, DUF177 family	176
2727813651	210	35.09	10	178	15	178	5.0e-36	144	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	215
2727813652	374	20.05	1	366	5	363	5.0e-14	72.7	COG1215	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	439
2727813653	379	54.79	6	370	1	357	0.0e+00	463	COG0343	Queuine/archaeosine tRNA-ribosyltransferase	372
2727813654	367	21.72	1	367	1	363	9.0e-31	128	COG0795	Lipopolysaccharide export LptBFGC system, permease protein LptF	364
2727813660	190	27.43	2	171	1	175	4.0e-25	107	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727813662	525	25.06	1	417	7	403	2.0e-38	153	COG4102	Uncharacterized conserved protein, DUF1501 family	418
2727813664	824	18.44	105	816	48	766	2.0e-31	131	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727813668	426	58.29	2	423	9	413	0.0e+00	587	COG0112	Glycine/serine hydroxymethyltransferase	413
2727813669	330	28.67	1	279	1	286	8.0e-47	181	COG1209	dTDP-glucose pyrophosphorylase	286
2727813670	314	39.88	1	306	2	327	2.0e-65	242	COG2070	NAD(P)H-dependent flavin oxidoreductase YrpB, nitropropane dioxygenase family	336
2727813671	498	28.64	268	486	1	169	6.0e-32	132	COG0516	IMP dehydrogenase/GMP reductase	170
2727813673	109	30.85	1	93	1	92	9.0e-08	48.9	COG3668	Plasmid stabilization system protein ParE	98
2727813675	367	36.61	1	366	1	349	9.0e-74	270	COG0758	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	350
2727813677	218	27.73	12	218	4	212	5.0e-34	137	COG0602	Organic radical activating enzyme	212
2727813678	292	54.67	2	290	1	279	1.0e-99	356	COG0190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	283
2727813684	227	43.56	4	227	3	224	2.0e-56	212	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	224
2727813685	318	52.4	1	308	1	313	5.0e-101	361	COG0462	Phosphoribosylpyrophosphate synthetase	314
2727813686	210	29.03	3	93	1	93	7.0e-13	67.6	COG1825	Ribosomal protein L25 (general stress protein Ctc)	93
2727813687	191	40.74	1	187	1	189	9.0e-44	169	COG0193	Peptidyl-tRNA hydrolase	190
2727813688	203	44.39	2	203	61	263	8.0e-55	206	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2727813689	688	40.18	351	688	1	324	2.0e-84	307	COG0022	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component	324
2727813691	350	21.83	3	350	8	366	4.0e-22	99.1	COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	386
2727813692	350	25.57	69	349	72	376	1.0e-18	87.8	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2727813693	366	18.67	37	363	51	381	3.0e-23	102	COG0438	Glycosyltransferase involved in cell wall bisynthesis	381
2727813694	379	18.33	19	297	25	374	1.0e-13	71.3	COG0402	Cytosine/adenosine deaminase or related metal-dependent hydrolase	421
2727813695	348	23.58	23	335	17	313	1.0e-23	103	COG0535	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family	347
2727813696	477	25.27	20	463	24	472	1.0e-35	144	COG1032	Radical SAM superfamily enzyme YgiQ, UPF0313 family	490
2727813697	274	19.55	23	188	16	187	3.0e-06	45.6	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2727813699	825	21.2	32	734	15	724	2.0e-65	244	COG0308	Aminopeptidase N	859
2727813701	243	36.73	1	243	1	244	3.0e-61	228	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	266
2727813703	354	16.57	34	347	54	403	3.0e-11	63.2	COG2730	Aryl-phospho-beta-D-glucosidase BglC, GH1 family	407
2727813705	979	26.99	656	979	50	365	1.0e-48	189	COG4585	Signal transduction histidine kinase	365
2727813706	208	35.58	1	207	1	208	1.0e-44	173	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727813708	395	18.3	42	336	110	384	8.0e-09	55.3	COG0506	Proline dehydrogenase	391
2727813709	793	15.07	74	792	25	767	1.0e-16	82.7	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727813712	302	47.8	12	302	3	295	8.0e-81	294	COG1159	GTPase Era, involved in 16S rRNA processing	298
2727813714	437	49.2	4	437	5	438	0.0e+00	495	COG1160	Predicted GTPases	444
2727813716	408	28	42	390	2	281	6.0e-52	198	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	294
2727813718	163	53.5	7	162	7	157	1.0e-51	195	COG1956	GAF domain-containing protein, putative methionine-R-sulfoxide reductase	163
2727813719	410	32.94	3	405	15	407	4.0e-122	431	COG0538	Isocitrate dehydrogenase	407
2727813722	269	24.61	8	256	110	365	2.0e-31	129	COG4585	Signal transduction histidine kinase	365
2727813723	162	37.11	6	161	3	159	5.0e-22	97.3	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2727813725	629	48.08	17	430	1	409	5.0e-95	342	COG1914	Mn2+ and Fe2+ transporters of the NRAMP family	416
2727813727	551	26.95	10	550	87	701	1.0e-93	337	COG0058	Glucan phosphorylase	750
2727813728	207	46.84	22	206	1	187	1.0e-58	219	COG0163	3-polyprenyl-4-hydroxybenzoate decarboxylase	191
2727813730	188	19.21	7	180	2	175	4.0e-12	64.7	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2727813738	312	26.58	2	295	2	227	6.0e-24	105	COG0860	N-acetylmuramoyl-L-alanine amidase	231
2727813739	334	22.55	8	266	12	282	1.0e-13	70.9	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	359
2727813742	397	44.84	5	393	1	389	5.0e-93	335	COG3004	Na+/H+ antiporter NhaA	390
2727813743	312	58.72	70	304	1	235	2.0e-94	339	COG1186	Protein chain release factor B	239
2727813747	225	31.48	8	221	5	211	2.0e-23	102	COG4912	3-methyladenine DNA glycosylase AlkD	222
2727813748	344	25.21	1	343	1	340	3.0e-47	182	COG0673	Predicted dehydrogenase	342
2727813749	641	38.08	1	530	1	529	0.0e+00	468	COG0488	ATPase components of ABC transporters with duplicated ATPase domains	530
2727813750	143	52.41	3	143	60	204	2.0e-49	187	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase	205
2727813752	308	26.09	9	299	10	290	3.0e-19	89.4	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2727813753	233	26.47	31	233	11	214	2.0e-26	112	COG0811	Biopolymer transport protein ExbB/TolQ	216
2727813754	134	36.54	20	121	23	124	7.0e-12	62.9	COG0848	Biopolymer transport protein ExbD	137
2727813756	238	32.43	1	215	1	222	3.0e-37	148	COG0300	Short-chain dehydrogenase	265
2727813757	492	36.36	1	490	2	503	4.0e-124	438	COG3046	Uncharacterized protein related to deoxyribodipyrimidine photolyase	505
2727813758	166	17.72	9	165	15	163	2.0e-12	65	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2727813760	366	29.79	1	362	1	368	1.0e-59	223	COG4948	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	372
2727813762	118	27.5	1	118	2	121	8.0e-15	72.5	COG1539	Dihydroneopterin aldolase	121
2727813763	866	29.39	11	862	12	795	0.0e+00	502	COG1201	Lhr-like helicase	814
2727813765	219	25	14	209	7	203	3.0e-18	85.4	COG1407	Metallophosphoesterase superfamily enzyme	235
2727813766	300	29.15	1	280	3	296	4.0e-55	208	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2727813770	274	21.29	11	268	8	240	4.0e-22	98.5	COG0284	Orotidine-5'-phosphate decarboxylase	240
2727813771	306	21.93	33	292	1	232	3.0e-10	59.6	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2727813772	202	19.32	6	202	9	212	7.0e-11	60.7	COG2755	Lysophospholipase L1 or related esterase	216
2727813773	421	38.22	4	417	2	396	2.0e-103	369	COG3844	Kynureninase	407
2727813774	54	29.55	1	44	3	46	6.0e-04	35.7	COG5466	Predicted small metal-binding protein	59
2727813775	154	32.2	37	154	4	120	6.0e-12	63.7	COG2044	Predicted peroxiredoxin	120
2727813776	211	18.69	7	210	1	211	5.0e-16	78	COG0664	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	214
2727813777	845	20.03	261	806	67	617	1.0e-34	142	COG1506	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	620
2727813780	390	43.03	1	389	4	404	4.0e-77	282	COG1301	Na+/H+-dicarboxylate symporter	415
2727813782	394	37.4	16	394	1	393	6.0e-85	308	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	393
2727813783	170	41.33	1	150	3	148	1.0e-33	135	COG0703	Shikimate kinase	172
2727813784	131	46.77	1	124	1	117	3.0e-21	94.1	COG2363	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family	124
2727813785	877	28.28	77	863	41	853	2.0e-104	374	COG1674	DNA segregation ATPase FtsK/SpoIIIE and related proteins	858
2727813786	210	23.15	1	210	2	209	3.0e-11	62.3	COG2834	Outer membrane lipoprotein-sorting protein	211
2727813787	376	26.52	127	374	1	258	5.0e-35	142	COG2819	Predicted hydrolase of the alpha/beta superfamily	264
2727813789	487	38.22	8	486	5	551	0.0e+00	487	COG0423	Glycyl-tRNA synthetase (class II)	558
2727813790	110	22.55	1	102	5	97	4.0e-07	46.9	COG1694	NTP pyrophosphatase, house-cleaning of non-canonical NTPs	102
2727813792	150	56.16	1	146	1	145	2.0e-51	194	COG1490	D-Tyr-tRNAtyr deacylase	145
2727813795	352	28.57	21	293	31	327	4.0e-46	179	COG1858	Cytochrome c peroxidase	364
2727813796	487	18.6	2	470	14	465	4.0e-14	73.2	COG2244	Membrane protein involved in the export of O-antigen and teichoic acid	480
2727813797	299	17.37	48	274	23	252	2.0e-11	63.7	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2727813799	299	25.66	7	257	12	271	5.0e-25	108	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	271
2727813801	308	29.11	10	300	6	318	2.0e-39	156	COG2515	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family	323
2727813803	304	40.71	75	300	6	211	1.0e-62	233	COG0321	Lipoate-protein ligase B	221
2727813804	349	44.05	21	330	3	289	8.0e-82	297	COG0564	Pseudouridylate synthase, 23S rRNA- or tRNA-specific	289
2727813806	332	54.63	3	324	8	328	1.0e-111	396	COG0502	Biotin synthase or related enzyme	335
2727813809	798	50.85	36	797	9	773	0.0e+00	945	COG0466	ATP-dependent Lon protease, bacterial type	782
2727813810	190	19.4	1	188	1	198	3.0e-03	35.4	COG3637	Opacity protein and related surface antigens	199
2727813812	415	26.97	126	414	1	281	2.0e-26	113	COG1408	Predicted phosphohydrolase, MPP superfamily	284
2727813813	227	29.27	1	227	7	251	2.0e-30	126	COG2220	L-ascorbate metabolism protein UlaG, beta-lactamase superfamily	258
2727813815	266	41.73	1	252	1	253	9.0e-58	216	COG1192	Cellulose biosynthesis protein BcsQ	259
2727813816	307	35.57	47	298	7	240	6.0e-34	138	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	240
2727813818	238	32.22	1	238	3	266	4.0e-36	144	COG0289	Dihydrodipicolinate reductase	266
2727813820	138	38.41	1	138	2	135	4.0e-28	116	COG1959	DNA-binding transcriptional regulator, IscR family	150
2727813822	313	21.9	5	310	2	306	2.0e-34	140	COG0451	Nucleoside-diphosphate-sugar epimerase	314
2727813823	274	51.16	16	273	14	271	2.0e-90	326	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	279
2727813825	756	30.8	21	752	24	858	0.0e+00	618	COG1048	Aconitase A	861
2727813829	308	38.41	4	304	1	293	1.0e-77	283	COG1090	NAD dependent epimerase/dehydratase family enzyme	297
2727813830	370	24.54	1	356	3	374	2.0e-41	163	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	387
2727813833	618	47.51	1	341	1	337	1.0e-87	317	COG0206	Cell division GTPase FtsZ	338
2727813834	459	37.76	1	392	1	386	2.0e-80	293	COG0849	Cell division ATPase FtsA	418
2727813836	468	36.67	26	463	10	453	2.0e-98	352	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2727813837	382	35.91	22	382	2	357	4.0e-75	275	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	357
2727813838	456	29.85	39	425	9	372	2.0e-54	206	COG0772	Bacterial cell division protein FtsW, lipid II flippase	381
2727813839	464	40.67	22	464	9	446	2.0e-113	403	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase	448
2727813841	487	41.67	23	480	9	470	3.0e-114	405	COG0769	UDP-N-acetylmuramyl tripeptide synthase	475
2727813842	703	29.47	4	577	10	589	4.0e-81	296	COG0768	Cell division protein FtsI/penicillin-binding protein 2	599
2727813844	318	41.88	20	317	4	311	5.0e-95	341	COG0275	16S rRNA C1402 N4-methylase RsmH	314
2727813845	151	45	4	143	2	140	1.0e-32	131	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity	146
2727813847	410	33.33	7	409	2	345	5.0e-87	315	COG0809	S-adenosylmethionine:tRNA-ribosyltransferase-isomerase (queuine synthetase)	348
2727813849	183	27.27	6	173	14	187	3.0e-27	114	COG1678	Putative transcriptional regulator, AlgH/UPF0301 family	194
2727813850	218	58.96	8	218	11	222	2.0e-74	272	COG2057	Acyl CoA:acetate/3-ketoacid CoA transferase, beta subunit	225
2727813851	234	50.93	1	216	1	216	8.0e-74	270	COG1788	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	220
2727813854	396	43.69	1	394	1	390	1.0e-97	350	COG0452	Phosphopantothenoylcysteine synthetase/decarboxylase	392
2727813856	274	22.77	5	206	8	201	7.0e-15	74.5	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	254
2727813859	320	31.06	8	320	7	322	4.0e-60	225	COG0142	Geranylgeranyl pyrophosphate synthase	322
2727813860	565	42.2	51	541	10	491	2.0e-94	340	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2727813862	639	29.83	2	632	5	620	3.0e-116	412	COG0326	Molecular chaperone, HSP90 family	623
2727813864	829	16.36	2	316	67	347	1.0e-03	39.3	COG2866	Murein tripeptide amidase MpaA	374
2727813870	216	53.02	1	215	3	216	8.0e-76	276	COG0036	Pentose-5-phosphate-3-epimerase	220
2727813872	632	50.88	232	625	6	400	0.0e+00	471	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2727813873	245	34.16	2	244	21	262	1.0e-37	149	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2727813874	779	54.33	2	424	12	423	0.0e+00	533	COG0281	Malic enzyme	432
2727813875	405	43.73	29	399	12	382	3.0e-106	378	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2727813878	491	45.3	35	491	1	462	0.0e+00	480	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2727813879	303	34.54	45	292	8	227	1.0e-45	176	COG0274	Deoxyribose-phosphate aldolase	228
2727813882	294	43.94	6	292	1	286	2.0e-77	282	COG0224	FoF1-type ATP synthase, gamma subunit	287
2727813883	247	39.08	10	183	13	175	3.0e-31	128	COG1386	Chromosome segregation and condensation protein ScpB	184
2727813884	402	37.14	4	377	12	394	4.0e-87	315	COG0019	Diaminopimelate decarboxylase	394
2727813885	259	42.44	1	237	8	245	6.0e-70	257	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2727813889	309	47.12	1	309	1	310	4.0e-91	328	COG0039	Malate/lactate dehydrogenase	313
2727813890	409	24.93	8	378	6	351	2.0e-41	163	COG0644	Dehydrogenase (flavoprotein)	396
2727813891	808	14.53	87	784	25	768	5.0e-15	77.3	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2727813894	329	28.28	1	329	2	331	6.0e-43	168	COG0859	ADP-heptose:LPS heptosyltransferase	334
2727813897	228	26.39	13	227	4	207	7.0e-26	110	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2727813898	416	41.4	1	410	4	404	1.0e-81	297	COG1301	Na+/H+-dicarboxylate symporter	415
2727813899	497	31.38	16	488	4	442	1.0e-37	151	COG0531	Amino acid transporter	466
2727813900	240	46.64	18	239	20	237	6.0e-66	244	COG0217	Transcriptional and/or translational regulatory protein YebC/TACO1	241
2727813901	142	35.56	6	140	2	136	5.0e-30	123	COG3011	Predicted thiol-disulfide oxidoreductase YuxK, DCC family	137
2727813903	256	38.38	1	256	6	271	1.0e-48	186	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	271
2727813905	196	52.63	6	194	2	185	1.0e-54	206	COG1704	Uncharacterized conserved protein	185
2727813907	398	54.27	5	398	8	391	0.0e+00	473	COG0126	3-phosphoglycerate kinase	395
2727813909	337	57.74	3	332	1	331	5.0e-124	437	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2727813910	290	61.86	1	290	1	291	2.0e-108	385	COG0074	Succinyl-CoA synthetase, alpha subunit	293
2727813912	343	18.52	5	339	7	380	3.0e-12	66.1	COG0665	Glycine/D-amino acid oxidase (deaminating)	387
2727813916	376	43.22	1	376	1	386	5.0e-110	391	COG0754	Glutathionylspermidine synthase	387
2727813917	385	17.47	15	376	15	405	3.0e-06	46.7	COG0738	Fucose permease	422
